subject,verb,0
prisoners,grow,1
priest,wear,1
price,use,1
price,play,1
priam,look,1
pressure,need,1
pressure,kill,1
press,tend,1
pope,benedict,1
poor,mean,1
poop,save,1
poop,cook,1
poets,clap,1
poetry,have,1
poem,pass,1
poem,barrel,1
pneumonia,take,1
plucking,take,1
plot,mean,1
plaza,use,1
playwright,write,1
playing,have,1
playground,construct,1
players,break,1
player,have,1
player,call,1
play,start,1
play,increase,1
platform,throw,1
plastics,take,1
plastics,have,1
plastics,cause,1
plaques,reach,1
plants,see,1
plants,make,1
plant,express,1
plans,have,1
planners,use,1
planner,mean,1
poets,encourage,1
poets,groan,1
poets,laugh,1
politician,make,1
poop,carry,1
pollution,take,1
pollution,pose,1
pollsters,tell,1
pollster,compare,1
polls,tell,1
politics,occupy,1
politics,have,1
politics,go,1
politicians,need,1
politicians,make,1
politicians,do,1
police,search,1
poets,take,1
police,run,1
police,pull,1
police,intercept,1
police,have,1
police,do,1
police,come,1
police,chase,1
police,break,1
point,have,1
poignancy,turn,1
poignancy,leave,1
poets,tell,1
people,pose,1
people,pick,1
people,perpetuate,1
others,carve,1
others,answer,1
other,watch,1
other,tell,1
other,produce,1
other,design,1
other,create,1
other,consume,1
ornithologists,help,1
ornithologists,go,1
orgasm,boost,1
organs,reject,1
organs,create,1
organizers,have,1
organization,teach,1
organization,develop,1
organisms,make,1
organisms,have,1
organisms,figure,1
organisms,do,1
organ,have,1
oregon,spot,1
optimism,have,1
optimism,change,1
opposite,keep,1
operations,precede,1
operations,attempt,1
ones,thank,1
others,ask,1
others,come,1
panbanisha,long,1
others,connect,1
panbanisha,begin,1
palmer,call,1
palestinians,stag,1
palaces,fade,1
pagan,offer,1
pagan,come,1
owner,set,1
owl,lift,1
overlords,have,1
overlords,go,1
's,acknowledge,1
over,reveal,1
outlets,hackers,1
outing,include,1
others,use,1
others,take,1
others,suffer,1
others,study,1
others,see,1
others,say,1
others,resent,1
others,rediscover,1
others,pursue,1
others,live,1
others,jolt,1
others,have,1
others,get,1
ones,seem,1
ones,go,1
ones,beat,1
one,witness,1
one,impact,1
one,image,1
one,hold,1
one,hear,1
one,harbor,1
one,force,1
one,experience,1
one,expect,1
one,eat,1
one,draw,1
one,dictate,1
one,deserve,1
one,curve,1
one,create,1
one,cost,1
one,consider,1
one,come,1
one,choose,1
one,catch,1
one,catalog,1
one,call,1
one,buy,1
one,borrow,1
one,believe,1
one,be,1
one,achieve,1
on,create,1
one,improve,1
one,increase,1
one,inhabit,1
one,send,1
one,wear,1
one,walk,1
one,use,1
one,understand,1
one,try,1
one,think,1
one,talk,1
one,stick,1
one,state,1
one,start,1
one,stag,1
one,solve,1
one,seem,1
one,invite,1
one,search,1
one,say,1
one,saw,1
one,receive,1
one,pick,1
one,need,1
one,move,1
one,make,1
one,lose,1
one,know,1
one,kill,1
one,involve,1
panbanisha,enjoy,1
panbanisha,play,1
people,observe,1
people,develop,1
people,date,1
people,cross,1
people,create,1
people,cough,1
people,copy,1
people,contribute,1
people,comment,1
people,claim,1
people,choose,1
people,cherish,1
people,brush,1
people,bring,1
people,block,1
people,believe,1
people,become,1
people,bear,1
people,avoid,1
people,attract,1
people,attack,1
people,adore,1
people,'s,1
penicillin,begin,1
peacock,create,1
paul,call,1
pattern,reveal,1
pattern,produce,1
pattern,make,1
people,debate,1
people,document,1
panbanisha,say,1
people,eat,1
people,notice,1
people,mind,1
people,message,1
people,meet,1
people,manage,1
people,love,1
people,lose,1
people,lift,1
people,laugh,1
people,keep,1
people,justify,1
people,invest,1
people,inhabit,1
people,hesitate,1
people,harm,1
people,happen,1
people,gather,1
people,forget,1
people,flee,1
people,fight,1
people,felt,1
people,fee,1
people,exterminate,1
people,exist,1
people,equip,1
people,entertain,1
people,encourage,1
pattern,follow,1
patrollers,need,1
patrollers,do,1
patients,understand,1
parents,send,1
parents,run,1
parents,receive,1
parents,name,1
parents,give,1
parents,figure,1
parents,experience,1
parents,earn,1
parents,delay,1
parents,choose,1
parents,accept,1
parenting,suppose,1
parenting,reduce,1
parent,tell,1
parent,know,1
parent,have,1
parent,enter,1
parasites,have,1
parameters,make,1
parade,go,1
papers,say,1
papaya,carry,1
panorama,give,1
pandemic,go,1
panbanisha,wear,1
panbanisha,use,1
panbanisha,stimulate,1
parents,spend,1
parents,talk,1
parents,teach,1
parts,have,1
patients,know,1
patient,say,1
patient,kiss,1
patience,mean,1
pathway,end,1
path,have,1
passion,have,1
passion,encourage,1
party,go,1
parts,produce,1
parts,kill,1
parts,interact,1
parts,drop,1
parents,try,1
parts,build,1
partner,go,1
part,share,1
part,meet,1
part,leave,1
part,handle,1
part,get,1
part,fill,1
part,do,1
part,begin,1
park,provide,1
park,become,1
man,suppose,1
man,stand,1
man,show,1
i,surprise,1
i,suffer,1
i,succeed,1
i,stun,1
i,struggle,1
i,structure,1
i,stroll,1
i,strive,1
i,stitch,1
i,stick,1
i,steal,1
i,startle,1
i,stake,1
i,stagger,1
i,stag,1
i,spread,1
i,spill,1
i,solicit,1
i,socialize,1
i,snap,1
i,smile,1
i,slit,1
i,slave,1
i,slather,1
i,ski,1
i,shove,1
i,shock,1
i,ship,1
i,suffocate,1
i,surround,1
i,shape,1
i,suspect,1
iceberg,have,1
ice,reflect,1
ice,heat,1
ibu,mean,1
ia,thank,1
i,yell,1
i,yank,1
i,wrap,1
i,wipe,1
i,whisper,1
i,warn,1
i,wager,1
i,urge,1
i,upgrade,1
i,update,1
i,unveil,1
i,unload,1
i,tune,1
i,trawl,1
i,trade,1
i,title,1
i,tie,1
i,tease,1
i,tag,1
i,switch,1
i,sway,1
i,sustain,1
i,shed,1
i,shake,1
it,confront,1
i,reject,1
i,regain,1
i,refer,1
i,reduce,1
i,recruit,1
i,recreate,1
i,recount,1
i,reconnect,1
i,reconcile,1
i,recall,1
i,reassure,1
i,reach,1
i,quote,1
i,query,1
i,pursue,1
i,purchase,1
i,provide,1
i,prove,1
i,prop,1
i,promote,1
i,print,1
i,pretend,1
i,preserve,1
i,predict,1
i,practice,1
i,pour,1
i,pound,1
i,pop,1
i,regret,1
i,relate,1
i,sew,1
i,remain,1
i,separate,1
i,sense,1
i,select,1
i,seed,1
i,sculpt,1
i,scrutinize,1
i,screw,1
i,scar,1
i,satisfy,1
i,salute,1
i,sail,1
i,rush,1
i,ruin,1
i,round,1
i,roll,1
i,ride,1
i,reveal,1
i,retain,1
i,restrict,1
i,restart,1
i,resist,1
i,research,1
i,replace,1
i,repeat,1
i,reopen,1
i,rent,1
i,remind,1
iceberg,show,1
idea,get,1
idea,implant,1
it,address,1
it,access,1
it,accept,1
issue,stop,1
issue,start,1
issue,rethink,1
issue,force,1
israel,overrun,1
israel,invade,1
israel,have,1
israel,deploy,1
islamophobia,affect,1
isis,have,1
isil,destroy,1
iraqis,throw,1
iraqis,greet,1
ipod,respond,1
iphone,hit,1
ipcc,release,1
investigators,try,1
investigations,become,1
investigation,have,1
invest,go,1
invaders,do,1
introverts,tend,1
introverts,get,1
introverts,do,1
intersection,fit,1
it,add,1
it,aim,1
idea,introduce,1
it,anchor,1
it,concern,1
it,compromise,1
it,communicate,1
it,comfort,1
it,combine,1
it,close,1
it,choose,1
it,chew,1
it,cease,1
it,categorize,1
it,catalyze,1
it,carry,1
it,calculate,1
it,bump,1
it,breathe,1
it,blow,1
it,bite,1
it,bind,1
it,belong,1
it,beg,1
it,bear,1
it,bath,1
it,attempt,1
it,associate,1
it,arrange,1
it,appear,1
it,anthropomorphize,1
internet,use,1
interactions,use,1
interactions,function,1
interaction,affect,1
indians,harvest,1
index,reach,1
income,cover,1
improvisation,assume,1
improvements,help,1
impossible,try,1
importance,tell,1
importance,become,1
impacts,come,1
imam,tell,1
imam,make,1
imaging,tell,1
imagined,lose,1
imagined,build,1
images,publish,1
image,contain,1
illness,yield,1
ifafricawasabar,make,1
ifafricawasabar,light,1
ifafricawasabar,garner,1
ideology,have,1
ideology,fail,1
ideals,give,1
idea,set,1
idea,seem,1
idea,remind,1
idea,rally,1
individual,make,1
individuals,diagnose,1
individuals,get,1
injury,kill,1
intensity,grow,1
instruments,follow,1
institutions,oversee,1
institutions,know,1
institutions,fail,1
institution,cost,1
institute,try,1
institute,go,1
institute,do,1
insects,have,1
insect,hit,1
innovation,drive,1
injuries,begin,1
individuals,show,1
injector,share,1
infrastructure,set,1
information,produce,1
information,organize,1
infidelity,tell,1
infidelity,shatter,1
infidelity,have,1
infection,continue,1
infant,go,1
industry,seem,1
industry,develop,1
individuals,tackle,1
i,point,1
i,pluck,1
i,plot,1
i,capture,1
i,cancel,1
i,burn,1
i,bug,1
i,brush,1
i,brew,1
i,brag,1
i,borrow,1
i,book,1
i,board,1
i,block,1
i,bind,1
i,bet,1
i,bend,1
i,bake,1
i,avoid,1
i,attend,1
i,attempt,1
i,astonish,1
i,arrest,1
i,appear,1
i,anticipate,1
i,animate,1
i,adopt,1
i,admit,1
i,acknowledge,1
i,accuse,1
i,accomplish,1
i,captivate,1
i,celebrate,1
i,correct,1
i,certify,1
i,contain,1
i,conquer,1
i,confront,1
i,confess,1
i,concoct,1
i,conceptualize,1
i,compose,1
i,comply,1
i,complete,1
i,communicate,1
i,commit,1
i,combine,1
i,color,1
i,collect,1
i,collapse,1
i,coin,1
i,cohost,1
i,clock,1
i,cling,1
i,climb,1
i,clear,1
i,cite,1
i,chat,1
i,charter,1
i,chaperon,1
i,channel,1
i,challenge,1
i,absorb,1
hyowon,sample,1
hygienist,pull,1
husband,threaten,1
humanity,establish,1
humanism,find,1
humanae,occupy,1
humanae,find,1
humanae,choose,1
human,have,1
human,get,1
human,control,1
human,assure,1
hum,sound,1
hum,ignore,1
hum,fill,1
hum,begin,1
huang,like,1
house,look,1
house,go,1
house,flatten,1
hotels,exploit,1
horseshoer,beat,1
horizons,continue,1
hopeful,require,1
hooks,call,1
homework,require,1
hometown,boast,1
holidays,bring,1
holes,wreak,1
holes,hear,1
humanity,reveal,1
humans,claim,1
humans,create,1
humans,waste,1
husband,offend,1
husband,leave,1
husband,have,1
hunters,sift,1
hunt,have,1
hundreds,play,1
hundreds,make,1
hundreds,go,1
hundred,injure,1
humor,mirror,1
humility,understand,1
humiliation,kill,1
humans,view,1
humans,extend,1
humans,use,1
humans,understand,1
humans,touch,1
humans,step,1
humans,show,1
humans,replace,1
humans,pursue,1
humans,make,1
humans,like,1
humans,imitate,1
humans,help,1
humans,freeze,1
i,copy,1
i,correlate,1
i,plant,1
i,kvelling,1
i,knit,1
i,kick,1
i,jump,1
i,judge,1
i,joke,1
i,issue,1
i,investigate,1
i,invent,1
i,interpret,1
i,improvise,1
i,improve,1
i,impersonate,1
i,immerse,1
i,imitate,1
i,hug,1
i,hound,1
i,hop,1
i,hasten,1
i,hassle,1
i,hang,1
i,guzzle,1
i,guarantee,1
i,grant,1
i,graduate,1
i,gong,1
i,gift,1
i,fund,1
i,knock,1
i,land,1
i,counsel,1
i,lay,1
i,plague,1
i,ping,1
i,pile,1
i,perceive,1
i,peer,1
i,pause,1
i,paste,1
i,overwhelm,1
i,overhear,1
i,outlive,1
i,outfit,1
i,order,1
i,opt,1
i,number,1
i,nominate,1
i,multiply,1
i,mount,1
i,model,1
i,mistake,1
i,mentor,1
i,master,1
i,maintain,1
i,lower,1
i,long,1
i,lift,1
i,liberate,1
i,lean,1
i,fulfill,1
i,frederick,1
i,frame,1
i,focus,1
i,drape,1
i,drag,1
i,douse,1
i,domesticate,1
i,discuss,1
i,discourage,1
i,digest,1
i,dig,1
i,die,1
i,devise,1
i,deteriorate,1
i,destine,1
i,desire,1
i,deliver,1
i,dedicate,1
i,declare,1
i,deceive,1
i,deal,1
i,dazzle,1
i,daydream,1
i,date,1
i,dare,1
i,curate,1
i,crowdsurf,1
i,critique,1
i,crank,1
i,cover,1
i,drift,1
i,drink,1
i,dumbfound,1
i,exhibit,1
i,fly,1
i,flip,1
i,flame,1
i,film,1
i,fill,1
i,fight,1
i,fall,1
i,fake,1
i,extricate,1
i,expose,1
i,experiment,1
i,exist,1
i,excerpt,1
i,educate,1
i,exasperate,1
i,evolve,1
i,escape,1
i,envision,1
i,entrance,1
i,engineer,1
i,emphasize,1
i,embrace,1
i,embody,1
i,embed,1
i,embarrass,1
i,elect,1
it,confirm,1
it,conspire,1
man,raise,1
laughter,suppose,1
laughter,mean,1
laughter,learn,1
laughter,graduate,1
laughter,cure,1
laughter,change,1
latch,fly,1
laser,use,1
laser,pierce,1
laser,cut,1
laptop,run,1
lapses,include,1
laparoscopy,do,1
language,cover,1
language,convey,1
landscapes,fill,1
landscape,dominate,1
land,grow,1
land,create,1
lancet,publish,1
lake,experience,1
lady,compliment,1
lady,come,1
lad,sit,1
laboratory,publish,1
label,consider,1
lab,do,1
lab,compile,1
laughter,raise,1
laughter,sway,1
ku,mean,1
laughter,take,1
levels,rise,1
levels,mean,1
levels,assess,1
level,damp,1
level,creep,1
lettuces,have,1
lessons,apply,1
less,do,1
lesbian,sue,1
lenin,thank,1
lenin,say,1
legs,make,1
lego,take,1
lego,make,1
legislature,impeach,1
legislature,get,1
legends,describe,1
lebowitz,say,1
leakey,hear,1
leaf,do,1
leaders,deliver,1
leader,show,1
layer,add,1
lawyers,underestimate,1
laughter,want,1
laughter,travel,1
laughter,tell,1
kubodera,use,1
kryptonite,have,1
it,continue,1
kids,paint,1
kids,make,1
kids,know,1
kids,keep,1
kids,go,1
kids,get,1
kids,expect,1
kids,eat,1
kids,draw,1
kids,descend,1
kids,come,1
kids,challenge,1
kids,bother,1
kids,beat,1
kids,ask,1
kidman,maneuver,1
kidde,walk,1
kidde,shake,1
kidde,offer,1
kid,want,1
kid,love,1
kid,get,1
khalil,do,1
key,use,1
kevin,bandy,1
kepler-186f,orbit,1
kenya,want,1
kenong,spend,1
kids,need,1
kids,spread,1
koreans,seek,1
kids,stop,1
koreans,get,1
korean,allow,1
korea,agree,1
koontz,build,1
knots,go,1
klan,have,1
kinsey,interview,1
kinsey,decide,1
kingdom,succeed,1
king,pronounce,1
king,give,1
king,deliver,1
kinds,withdraw,1
kinds,have,1
kinda,take,1
kind,wave,1
kind,spread,1
kind,produce,1
kind,like,1
kind,cry,1
kind,bemoan,1
kiln,take,1
kids,understand,1
kids,try,1
kids,train,1
kids,take,1
kids,surround,1
lewis,put,1
lexicographical,have,1
lexus,want,1
love,transform,1
love,spoil,1
love,require,1
love,fill,1
love,evolve,1
love,enable,1
love,conserve,1
loudspeakers,announce,1
lots,hear,1
lot,take,1
lot,say,1
lot,prefer,1
lot,operate,1
lot,lose,1
lot,go,1
lot,feel,1
lot,continue,1
lot,confuse,1
lot,come,1
lot,appreciate,1
lot,answer,1
losing,bring,1
losers,get,1
looting,start,1
looters,steal,1
longing,have,1
logic,go,1
locations,draw,1
love,start,1
lover,suppose,1
leymah,kneel,1
lowenstein,ask,1
man,look,1
man,go,1
man,eat,1
man,bind,1
man,begin,1
mammals,evolve,1
mam,corner,1
males,use,1
males,stimulate,1
males,mature,1
males,force,1
males,fertilize,1
males,define,1
malaria,kill,1
malaria,exist,1
majority,hate,1
mainsail,weigh,1
magnets,offer,1
machines,replicate,1
machines,have,1
machines,figure,1
machineries,enter,1
machine,say,1
machine,read,1
machine,do,1
ma,pick,1
lugs,do,1
location,prevent,1
loaf,cost,1
load,go,1
living,tell,1
light,penetrate,1
light,make,1
light,hit,1
light,have,1
light,escape,1
light,drag,1
light,come,1
light,burn,1
light,bend,1
life,use,1
life,suggest,1
life,populate,1
life,originate,1
life,need,1
life,hit,1
life,get,1
life,exist,1
life,define,1
life,create,1
life,call,1
life,bring,1
life,begin,1
life,afford,1
life,add,1
life,adapt,1
liberia,have,1
leymah,say,1
light,scatter,1
light,take,1
lights,be,1
link,use,1
lives,weave,1
lives,play,1
lives,have,1
lives,conduct,1
lives,attempt,1
little,go,1
listeners,help,1
lisa,see,1
lion,toss,1
lion,take,1
lion,rip,1
lion,fashion,1
link,change,1
lights,benefit,1
lining,use,1
linguists,pardon,1
lines,dictate,1
lineages,lose,1
line,have,1
lincoln,want,1
lincoln,tell,1
limb,represent,1
limb,move,1
lights,turn,1
lights,come,1
lights,bounce,1
kb,thank,1
katrina,show,1
karess,understand,1
it,measure,1
it,man,1
it,love,1
it,lose,1
it,list,1
it,lift,1
it,liberate,1
it,level,1
it,lend,1
it,lay,1
it,laugh,1
it,land,1
it,knit,1
it,kick,1
it,invoke,1
it,invite,1
it,invent,1
it,insult,1
it,inhibit,1
it,infect,1
it,indicate,1
it,impede,1
it,impair,1
it,imagine,1
it,hurt,1
it,highlight,1
it,heat,1
it,hear,1
it,match,1
it,mimic,1
it,protect,1
it,mistake,1
it,pronounce,1
it,promise,1
it,program,1
it,print,1
it,press,1
it,predict,1
it,power,1
it,pour,1
it,post,1
it,possess,1
it,permeate,1
it,patrol,1
it,paint,1
it,pain,1
it,own,1
it,output,1
it,originate,1
it,orient,1
it,optimize,1
it,ooze,1
it,obscure,1
it,note,1
it,not,1
it,narrow,1
it,monitor,1
it,modulate,1
it,mix,1
it,gutting,1
it,gut,1
it,guide,1
it,graze,1
it,dry,1
it,drown,1
it,drop,1
it,downregulates,1
it,disturb,1
it,dissolve,1
it,disrupt,1
it,disperse,1
it,dislike,1
it,discuss,1
it,discover,1
it,detect,1
it,deserve,1
it,denounce,1
it,demand,1
it,define,1
it,deepen,1
it,decrease,1
it,decline,1
it,decide,1
it,cut,1
it,curve,1
it,cross,1
it,crinkle,1
it,crack,1
it,count,1
it,copy,1
it,dumbfound,1
it,eat,1
it,enhance,1
it,felt,1
it,grab,1
it,gon,1
it,glue,1
it,fuel,1
it,freeze,1
it,form,1
it,follow,1
it,fly,1
it,float,1
it,flip,1
it,fix,1
it,filter,1
it,feed,1
it,enrich,1
it,fall,1
it,face,1
it,extract,1
it,explain,1
it,execute,1
it,exacerbate,1
it,etch,1
it,estimate,1
it,escape,1
it,escalate,1
it,entail,1
it,ensure,1
it,propel,1
it,prove,1
kanzi,use,1
johnson,put,1
johnny,meet,1
johnny,have,1
jobs,take,1
jobs,go,1
jim,go,1
jets,fee,1
jessica,do,1
jeopardy,ask,1
jenny,have,1
jenipher,want,1
jenipher,increase,1
jenipher,answer,1
jellyfish,work,1
jb,put,1
jazeera,offer,1
jason,sit,1
january,saw,1
jane,make,1
james,take,1
james,say,1
james,open,1
james,manage,1
james,get,1
jack,turn,1
iv,have,1
itself,mean,1
italians,do,1
johnson,have,1
jonathan,have,1
it,publish,1
jonathan,reject,1
kanzi,play,1
kanzi,make,1
kanzi,learn,1
kanzi,choose,1
kaku,explain,1
kafka,saw,1
juveniles,make,1
justice,wear,1
justice,go,1
jupiter,make,1
junkies,want,1
junkies,do,1
judges,travel,1
judges,tell,1
judge,throw,1
judge,issue,1
journeys,bring,1
journeymen,take,1
journey,transform,1
journey,teach,1
journey,inspire,1
journalists,get,1
journalists,coin,1
journalist,decide,1
journalist,ask,1
journal,snap,1
jones,ask,1
it,wrap,1
it,withstand,1
it,wipe,1
it,wake,1
it,serve,1
it,separate,1
it,seek,1
it,scar,1
it,sandblast,1
it,rule,1
it,rock,1
it,ring,1
it,rewire,1
it,reverse,1
it,reveal,1
it,respond,1
it,replicate,1
it,repair,1
it,remove,1
it,refer,1
it,reduce,1
it,recover,1
it,record,1
it,reclaim,1
it,receive,1
it,read,1
it,react,1
it,ravage,1
it,push,1
it,pump,1
it,pull,1
it,shake,1
it,shift,1
it,ship,1
it,tackle,1
it,vibrate,1
it,value,1
it,understand,1
it,undercut,1
it,transport,1
it,transmit,1
it,translate,1
it,train,1
it,think,1
it,terrify,1
it,templated,1
it,tease,1
it,symbolize,1
it,shorten,1
it,sustain,1
it,support,1
it,suit,1
it,stretch,1
it,speed,1
it,speak,1
it,spark,1
it,spare,1
it,solidify,1
it,snow,1
it,smell,1
it,slam,1
♫,tell,1
