subject,verb,0
they,grab,4
they,hand,4
they,handle,4
they,happen,4
we,fool,4
chris,say,4
♫,wreck,4
you,deserve,4
you,answer,4
brain,use,4
you,access,4
one,ask,4
you,intend,4
you,inspire,4
you,squeeze,4
you,analyze,4
.,have,4
who,inspire,4
you,scratch,4
people,read,4
you,wake,4
you,assemble,4
you,include,4
you,attach,4
you,attack,4
you,improve,4
you,augment,4
which,keep,4
who,manage,4
any,have,4
you,knock,4
you,mix,4
brain,make,4
one,weigh,4
animal,have,4
brain,go,4
who,face,4
who,fail,4
you,reveal,4
's,run,4
's,say,4
people,saw,4
you,master,4
you,land,4
world,seem,4
's,show,4
patient,have,4
you,manufacture,4
you,wrap,4
brain,see,4
you,wonder,4
you,lead,4
you,launch,4
you,search,4
you,bet,4
you,hope,4
who,show,4
you,support,4
you,estimate,4
child,have,4
you,engage,4
percent,use,4
who,support,4
you,delete,4
you,deliver,4
you,smoke,4
you,destroy,4
you,boil,4
you,steer,4
you,earn,4
who,sense,4
who,send,4
you,dry,4
who,saw,4
who,save,4
you,spread,4
you,discover,4
you,decrease,4
you,express,4
person,get,4
one,change,4
you,capture,4
you,hire,4
you,harvest,4
person,make,4
you,transfer,4
people,continue,4
one,bring,4
you,continue,4
people,look,4
you,convey,4
you,shuffle,4
you,cook,4
you,cool,4
you,copy,4
people,die,4
you,count,4
you,tie,4
you,feed,4
you,sign,4
's,pull,4
beings,have,4
who,eat,4
you,pop,4
who,believe,4
all,need,4
you,recommend,4
cells,have,4
who,begin,4
particles,have,4
one,show,4
♫,come,4
who,call,4
people,worship,4
anderson,thank,4
people,submit,4
plants,have,4
who,come,4
you,point,4
you,render,4
you,park,4
you,prevent,4
♫,wake,4
you,restore,4
you,print,4
people,send,4
's,leave,4
you,prefer,4
i,dip,3
we,download,3
i,divide,3
that,slow,3
that,throw,3
you,post,3
i,simplify,3
i,sing,3
we,double,3
you,flip,3
i,ski,3
you,fight,3
you,felt,3
that,shrink,3
i,slow,3
we,display,3
i,date,3
i,dare,3
organization,have,3
these,include,3
we,perform,3
we,empower,3
you,focus,3
you,google,3
you,haul,3
music,change,3
you,plan,3
scientists,have,3
you,handle,3
we,establish,3
i,fetch,3
i,fear,3
we,eradicate,3
we,equip,3
you,grab,3
i,face,3
we,ensure,3
them,understand,3
that,span,3
organisms,have,3
you,plant,3
doctors,do,3
you,gather,3
doctors,have,3
students,take,3
theory,have,3
students,need,3
i,earn,3
you,form,3
i,shake,3
dad,start,3
camera,get,3
we,perfect,3
we,embody,3
one,sell,3
student,have,3
they,abandon,3
you,propose,3
that,seek,3
you,protect,3
you,edit,3
you,eliminate,3
they,ban,3
they,avoid,3
who,recognize,3
i,criticize,3
that,serve,3
we,cool,3
i,blame,3
i,bless,3
artist,have,3
who,rap,3
artists,do,3
people,forget,3
you,provide,3
you,publish,3
that,scare,3
you,drill,3
i,back,3
i,attend,3
you,double,3
you,divide,3
you,disturb,3
that,scan,3
you,quantify,3
that,scale,3
we,compress,3
i,announce,3
they,borrow,3
i,bore,3
mother,tell,3
i,breathe,3
we,decipher,3
we,digitize,3
you,prepare,3
you,explore,3
we,devote,3
them,tell,3
i,construct,3
i,connect,3
i,conduct,3
i,complete,3
student,ask,3
who,produce,3
i,combine,3
that,share,3
you,examine,3
i,sort,3
mothers,do,3
you,erase,3
i,cease,3
we,damage,3
i,cast,3
i,caricature,3
we,cure,3
i,spare,3
i,speed,3
people,help,3
i,burn,3
i,spread,3
each,represent,3
you,encode,3
people,handle,3
anyone,want,3
we,expose,3
them,take,3
you,overcome,3
you,map,3
who,distinguish,3
people,run,3
i,overhear,3
that,unite,3
i,order,3
you,lower,3
kids,need,3
design,make,3
i,multiply,3
that,walk,3
people,speak,3
we,inhabit,3
kids,play,3
we,merge,3
we,mix,3
i,regard,3
that,write,3
we,imitate,3
that,’s,3
we,image,3
i,manipulate,3
you,label,3
who,guide,3
i,regret,3
i,lock,3
designers,want,3
i,listen,3
we,hook,3
we,honor,3
we,introduce,3
that,trigger,3
that,treat,3
nation,have,3
i,preach,3
that,tie,3
i,pop,3
animal,do,3
animal,go,3
i,presume,3
who,explain,3
that,think,3
i,prime,3
we,knock,3
that,touch,3
we,listen,3
we,kick,3
animals,do,3
i,phone,3
i,persuade,3
i,perceive,3
i,prove,3
people,show,3
we,join,3
people,shred,3
that,transcend,3
sb,thank,3
we,manipulate,3
animals,have,3
department,have,3
you,marry,3
who,fight,3
that,translate,3
people,receive,3
any,go,3
anyone,use,3
who,control,3
who,introduce,3
i,head,3
anybody,want,3
we,flip,3
you,perturb,3
darwin,write,3
we,fit,3
you,implant,3
we,finance,3
scientist,tell,3
anyone,know,3
you,hug,3
we,felt,3
anyone,make,3
i,scream,3
we,mobilize,3
scientists,call,3
kid,have,3
i,seek,3
i,gain,3
study,show,3
i,seem,3
scientists,do,3
you,hook,3
i,pour,3
we,export,3
that,spark,3
you,highlight,3
people,organize,3
i,focus,3
i,highlight,3
anybody,see,3
anybody,remember,3
i,honor,3
people,reach,3
we,heat,3
sudhir,take,3
we,model,3
i,kick,3
who,hit,3
science,create,3
who,hold,3
i,rent,3
science,do,3
we,hand,3
mycelium,produce,3
science,give,3
we,guide,3
i,report,3
them,change,3
i,request,3
americans,have,3
americans,eat,3
i,inflate,3
i,include,3
you,peel,3
we,fund,3
i,illustrate,3
anybody,know,3
we,free,3
we,optimize,3
we,order,3
point,represent,3
they,bounce,3
she,help,3
i,affect,3
we,communicate,3
half,tell,3
lot,take,3
she,think,3
lot,start,3
world,get,3
she,teach,3
world,give,3
they,shape,3
us,get,3
they,shake,3
us,identify,3
world,see,3
they,sample,3
he,appeal,3
they,rip,3
fans,want,3
us,manage,3
fbi,arrest,3
she,turn,3
brain,get,3
us,bring,3
they,tear,3
chris,call,3
parts,have,3
they,surround,3
they,surprise,3
world,become,3
us,ask,3
guys,see,3
us,cut,3
guys,start,3
guys,try,3
she,wear,3
guys,want,3
brain,figure,3
son,take,3
they,stand,3
they,return,3
wind,start,3
he,buy,3
he,graduate,3
he,fly,3
they,post,3
they,pop,3
she,play,3
she,pick,3
he,fund,3
prayers,maintain,3
valley,have,3
they,power,3
she,meet,3
she,mean,3
he,hit,3
people,accept,3
they,perceive,3
people,achieve,3
she,lower,3
he,fire,3
they,practice,3
she,show,3
they,record,3
he,care,3
he,carry,3
they,repeat,3
they,repair,3
us,realize,3
he,close,3
space,have,3
they,realize,3
he,escape,3
xiaoping,bring,3
he,drink,3
they,promote,3
they,project,3
they,process,3
us,try,3
he,end,3
they,threaten,3
they,travel,3
machine,do,3
god,do,3
man,put,3
boy,say,3
somebody,ask,3
this,illustrate,3
parents,seem,3
women,tell,3
women,use,3
god,get,3
some,seem,3
man,do,3
somebody,get,3
this,drive,3
god,save,3
man,come,3
somebody,need,3
somebody,pick,3
this,let,3
parents,go,3
government,give,3
this,work,3
friends,go,3
friend,use,3
future,hold,3
thousands,come,3
those,raise,3
game,play,3
many,remember,3
this,tend,3
torvalds,thank,3
some,hear,3
this,surprise,3
genes,do,3
this,sound,3
this,set,3
frame,have,3
geographic,do,3
this,call,3
government,go,3
machine,get,3
someone,write,3
someone,tell,3
thing,have,3
thing,happen,3
thing,give,3
someone,want,3
machines,make,3
thing,come,3
they,worship,3
me,summarize,3
group,do,3
group,get,3
they,waste,3
they,wash,3
they,warn,3
they,wait,3
they,upload,3
someone,take,3
grandmother,use,3
this,add,3
me,play,3
someone,ask,3
me,leave,3
someone,buy,3
government,put,3
wisdom,say,3
majority,do,3
things,turn,3
words,have,3
me,spend,3
someone,give,3
part,take,3
part,use,3
me,remember,3
things,get,3
me,share,3
things,do,3
they,pave,3
she,live,3
he,include,3
people,eat,3
they,explore,3
they,engineer,3
steps,take,3
they,embody,3
we,alter,3
they,email,3
you,decode,3
they,divide,3
you,cross,3
they,disturb,3
we,arrange,3
we,arrest,3
you,dedicate,3
we,assign,3
they,diagnose,3
you,degrade,3
we,acquire,3
we,accomplish,3
they,deserve,3
they,forget,3
people,describe,3
you,consume,3
you,contrast,3
water,have,3
liberals,have,3
they,graduate,3
lhc,find,3
they,fix,3
photography,make,3
they,finish,3
b,have,3
they,fill,3
they,felt,3
we,abandon,3
they,fee,3
we,accelerate,3
ems,have,3
who,survive,3
water,come,3
they,challenge,3
who,shoot,3
we,carve,3
they,communicate,3
people,expect,3
they,climb,3
we,challenge,3
we,cheer,3
you,diagnose,3
humans,have,3
we,classify,3
you,die,3
we,clear,3
you,dig,3
we,colonize,3
i,admit,3
i,adopt,3
humans,make,3
i,submit,3
hospitals,have,3
you,depend,3
they,deliver,3
who,suppose,3
we,beam,3
who,stop,3
we,bend,3
we,benefit,3
who,steal,3
we,block,3
they,consider,3
we,bomb,3
human,switch,3
they,cost,3
most,leave,3
others,make,3
they,consume,3
others,have,3
europe,have,3
they,imagine,3
they,paste,3
she,decide,3
he,postulate,3
he,practice,3
he,present,3
she,drop,3
you,ascend,3
he,prove,3
everything,go,3
he,receive,3
she,enter,3
he,release,3
you,back,3
he,remind,3
power,go,3
everyone,start,3
you,beat,3
they,lock,3
they,n't,3
evolution,favor,3
they,link,3
she,hold,3
millions,have,3
you,adjust,3
he,land,3
she,keep,3
experience,go,3
beings,redesign,3
they,outnumber,3
they,occupy,3
they,name,3
line,show,3
line,make,3
evolution,use,3
view,have,3
he,paint,3
he,pass,3
line,go,3
you,bend,3
everyone,know,3
people,create,3
outcome,go,3
everybody,love,3
everybody,look,3
they,invade,3
you,climb,3
they,interact,3
everybody,gon,3
they,integrate,3
you,collect,3
he,suffer,3
money,buy,3
money,go,3
he,train,3
life,need,3
you,color,3
they,influence,3
they,include,3
everybody,make,3
he,sue,3
everyone,go,3
they,land,3
project,start,3
light,go,3
they,lay,3
she,be,3
they,laugh,3
he,spin,3
everybody,tell,3
you,characterize,3
who,wear,3
everybody,take,3
they,lack,3
he,steal,3
she,answer,3
who,win,3
people,choose,3
everybody,put,3
i,stroke,3
camera,see,3
that,impact,3
you,return,3
technology,do,3
idea,use,3
that,present,3
that,join,3
what,define,3
percent,do,3
which,contain,3
we,replicate,3
we,struggle,3
that,bother,3
.,take,3
it,tag,3
that,propel,3
child,go,3
you,reuse,3
it,penetrate,3
it,sweep,3
we,trade,3
planet,have,3
it,lay,3
which,involve,3
it,apply,3
china,have,3
we,restore,3
teacher,say,3
computer,learn,3
team,build,3
that,attack,3
colleagues,do,3
nobody,say,3
it,walk,3
ideas,have,3
that,block,3
we,transmit,3
cities,have,3
that,attempt,3
system,need,3
children,go,3
it,manage,3
that,induce,3
it,inhibit,3
system,make,3
you,resist,3
which,imitate,3
we,sleep,3
that,reinforce,3
nobody,tell,3
i,weigh,3
we,uncover,3
i,weave,3
you,shift,3
♫,pass,3
that,inform,3
it,fold,3
we,regenerate,3
it,embed,3
nothing,prepare,3
it,scar,3
that,reach,3
♫,leave,3
it,saw,3
it,focus,3
we,travel,3
team,create,3
it,elevate,3
neuroscientists,tell,3
what,bring,3
that,extend,3
you,stretch,3
it,introduce,3
research,tell,3
♪,make,3
it,inform,3
it,address,3
computers,use,3
that,distinguish,3
it,list,3
percent,find,3
you,ruin,3
it,limit,3
you,rub,3
it,measure,3
you,rip,3
nobody,need,3
it,explain,3
it,watch,3
that,lift,3
it,add,3
teachers,do,3
chart,show,3
it,explode,3
what,inspire,3
it,write,3
we,screw,3
nobody,like,3
robots,go,3
that,beat,3
it,manipulate,3
it,express,3
nobody,make,3
countries,get,3
which,include,3
that,lose,3
that,be,3
you,screw,3
which,inspire,3
that,limit,3
images,change,3
we,supply,3
it,shake,3
it,experience,3
country,take,3
china,go,3
you,stabilize,3
technology,change,3
which,put,3
that,develop,3
picture,represent,3
you,whack,3
it,offer,3
it,shift,3
that,last,3
that,accelerate,3
which,build,3
teacher,tell,3
individuals,have,3
that,pay,3
that,own,3
it,adopt,3
nsa,have,3
we,round,3
we,tease,3
it,expand,3
percent,leave,3
image,remind,3
alexander,rise,3
percent,like,3
we,reward,3
we,risk,3
we,rip,3
that,beg,3
individual,have,3
that,learn,3
nsa,do,3
's,cut,3
percent,take,3
we,smell,3
you,regenerate,3
that,find,3
i,triple,3
we,stick,3
one,read,3
person,go,3
that,alleviate,3
we,step,3
you,thank,3
it,collect,3
that,conquer,3
i,train,3
ab,thank,3
we,split,3
culture,define,3
i,trace,3
piece,have,3
that,contribute,3
technology,make,3
people,wrap,3
we,rearrange,3
's,turn,3
we,speed,3
that,apply,3
people,write,3
which,enable,3
we,spell,3
's,bring,3
that,convey,3
it,define,3
it,threaten,3
you,relieve,3
communities,begin,3
it,throw,3
you,shrink,3
that,amaze,3
it,stay,3
that,fund,3
that,compose,3
companies,have,3
that,amplify,3
it,harbor,3
we,wield,3
that,communicate,3
i,swear,3
that,fly,3
that,focus,3
it,contemplate,3
we,wish,3
you,receive,3
we,witness,3
we,wonder,3
chance,paint,3
that,free,3
who,cause,3
who,carry,3
you,trade,3
it,compress,3
that,concern,3
that,restore,3
who,care,3
conservatives,have,3
it,copy,3
that,concentrate,3
you,record,3
it,cook,3
children,tell,3
you,track,3
jc,thank,3
i,tempt,3
none,have,3
it,deliver,3
number,have,3
that,bear,3
it,catch,3
it,taste,3
i,waste,3
that,haunt,3
that,capture,3
it,disturb,3
that,cross,3
i,view,3
you,suffer,3
it,freak,3
technology,help,3
numbers,go,3
you,require,3
what,appear,3
that,hurt,3
children,kill,3
that,feature,3
it,prove,3
we,update,3
that,hear,3
which,dominate,3
it,impact,3
that,remove,3
person,do,3
you,upload,3
ag,thank,3
you,unlock,3
that,impress,3
you,sing,3
it,detect,3
number,use,3
you,rent,3
we,speak,3
community,need,3
what,power,3
you,tweak,3
that,harm,3
you,sue,3
it,pull,3
he,deliver,2
he,fake,2
you,wind,2
they,predict,2
he,improvise,2
lorenzetti,illustrate,2
he,jump,2
years,see,2
people,adjust,2
it,fee,2
they,race,2
it,suggest,2
he,finish,2
they,pause,2
",",hypnotize,2
they,paint,2
you,activate,2
it,fall,2
you,acquire,2
it,forgive,2
writers,have,2
he,flip,2
you,wish,2
he,issue,2
you,wipe,2
he,cross,2
they,range,2
president,decide,2
's,talk,2
you,accumulate,2
you,abandon,2
he,face,2
lives,change,2
bg,thank,2
he,discover,2
he,emphasize,2
they,perform,2
that,attach,2
lives,have,2
you,wiggle,2
they,pursue,2
billions,have,2
years,find,2
's,use,2
he,hang,2
he,happen,2
bf,thank,2
he,drop,2
people,'s,2
he,hire,2
he,help,2
they,peel,2
that,attract,2
he,dig,2
it,flip,2
he,expect,2
species,do,2
you,weigh,2
they,quantify,2
species,evolve,2
it,gain,2
you,welcome,2
wurman,have,2
he,form,2
they,prevent,2
he,destroy,2
it,fly,2
you,worm,2
pattern,have,2
species,go,2
he,endorse,2
you,accelerate,2
it,store,2
he,perform,2
they,overtake,2
people,cheat,2
that,captivate,2
light,have,2
you,carve,2
he,smile,2
light,convert,2
it,discover,2
you,cause,2
it,die,2
base,have,2
it,develop,2
you,unscrew,2
you,unlearn,2
person,say,2
he,step,2
it,demand,2
they,knock,2
light,hit,2
they,lie,2
benjamin,do,2
you,bliss,2
you,become,2
he,roll,2
you,vaccinate,2
it,earn,2
it,dry,2
you,bind,2
it,drop,2
you,block,2
he,share,2
you,boost,2
it,drag,2
battery,design,2
he,serve,2
people,care,2
he,shake,2
light,kill,2
you,chop,2
life,turn,2
you,churn,2
he,vary,2
he,tighten,2
stanley,do,2
it,convey,2
he,treat,2
he,type,2
ball,hit,2
it,convert,2
he,view,2
life,try,2
he,visit,2
they,improve,2
he,wait,2
abed,turn,2
he,watch,2
it,contribute,2
you,compose,2
that,combine,2
you,transcend,2
he,threaten,2
you,transplant,2
it,test,2
it,deceive,2
pilot,describe,2
they,involve,2
he,supply,2
they,invest,2
team,take,2
you,clamp,2
you,clean,2
you,travel,2
you,clone,2
they,intend,2
pilot,fly,2
it,top,2
he,thank,2
that,bridge,2
you,bear,2
he,reveal,2
you,waste,2
they,operate,2
he,murder,2
you,annotate,2
it,exist,2
he,notice,2
he,offer,2
they,obey,2
you,anticipate,2
you,appear,2
they,notice,2
he,own,2
you,wash,2
he,pair,2
that,benefit,2
they,not,2
they,negotiate,2
he,motivate,2
they,organize,2
you,agree,2
speed,go,2
he,laugh,2
he,lay,2
people,afford,2
he,leap,2
you,adore,2
he,let,2
he,lift,2
you,advertise,2
you,affect,2
you,affix,2
it,explore,2
he,manage,2
he,mark,2
he,marvel,2
he,master,2
spider,have,2
that,animate,2
they,mail,2
you,average,2
that,break,2
it,emit,2
he,recite,2
he,recognize,2
he,refine,2
he,refuse,2
spot,have,2
it,embrace,2
pig,have,2
he,remove,2
they,mash,2
he,reprogramming,2
he,respond,2
you,banish,2
.,teach,2
you,beam,2
you,attain,2
they,mimic,2
he,quote,2
you,astonish,2
you,visualize,2
you,visit,2
it,escape,2
he,phone,2
you,arrange,2
behavior,change,2
you,arrive,2
he,pop,2
person,wear,2
that,bond,2
you,vary,2
he,proceed,2
he,protect,2
it,swing,2
you,assume,2
they,recommend,2
system,create,2
patients,play,2
♫,lurk,2
it,rugged,2
it,ruin,2
books,have,2
this,discourage,2
man,build,2
god,thank,2
this,design,2
somebody,make,2
this,cost,2
it,present,2
technology,give,2
google,take,2
this,confuse,2
mama,tell,2
this,compress,2
this,come,2
somebody,read,2
mama,have,2
word,mean,2
's,create,2
somebody,figure,2
god,make,2
somebody,call,2
's,click,2
photograph,take,2
man,look,2
this,hit,2
somebody,begin,2
it,pronounce,2
boots,know,2
it,roll,2
god,create,2
man,hand,2
this,focus,2
god,design,2
's,consider,2
process,take,2
this,explain,2
it,project,2
parents,try,2
god,have,2
somebody,see,2
government,agree,2
man,need,2
somebody,send,2
things,take,2
someone,design,2
things,seem,2
words,mean,2
it,perpetuate,2
it,perform,2
governments,tell,2
gphin,find,2
someone,hear,2
's,fire,2
someone,leave,2
problems,cause,2
grandchildren,go,2
things,drive,2
's,forget,2
it,sense,2
things,change,2
it,pack,2
grandfather,have,2
it,screen,2
majority,carry,2
government,try,2
it,scan,2
this,build,2
part,create,2
this,blow,2
somebody,start,2
this,become,2
somebody,try,2
government,drop,2
somebody,want,2
this,'s,2
things,tend,2
technology,expand,2
someone,build,2
temperature,begin,2
majority,have,2
's,engage,2
government,spend,2
it,schedule,2
it,pit,2
this,improve,2
giussani,thank,2
things,begin,2
this,transform,2
some,call,2
games,begin,2
some,carry,2
those,go,2
woman,get,2
technology,show,2
some,design,2
bow,resemble,2
many,lose,2
some,end,2
woman,have,2
♫,spill,2
this,weigh,2
profession,have,2
this,want,2
this,visualize,2
many,go,2
some,felt,2
many,favor,2
it,reshape,2
those,make,2
technology,use,2
soldiers,help,2
time,have,2
soldier,have,2
markets,increase,2
it,relieve,2
fuller,say,2
soldiers,exchange,2
soldiers,have,2
technology,take,2
thousands,start,2
many,think,2
future,have,2
♫,understand,2
solution,have,2
woman,come,2
technology,understand,2
galileo,do,2
those,want,2
those,tend,2
gecko,have,2
it,result,2
this,inspire,2
many,check,2
both,come,2
technology,increase,2
man,turn,2
man,try,2
parents,love,2
man,take,2
this,open,2
man,start,2
girl,have,2
this,move,2
girl,mean,2
some,try,2
this,look,2
this,leave,2
girl,take,2
man,record,2
this,involve,2
man,reach,2
girls,have,2
this,provide,2
man,write,2
it,puzzle,2
's,break,2
it,realize,2
generation,create,2
it,read,2
generation,go,2
many,believe,2
this,suggest,2
technology,mean,2
this,spark,2
parents,buy,2
both,have,2
both,start,2
this,see,2
women,do,2
it,question,2
parents,detect,2
both,like,2
women,enter,2
some,remember,2
magazine,have,2
thing,try,2
they,recreate,2
that,adopt,2
that,accommodate,2
that,accompany,2
they,sign,2
it,invoke,2
's,roll,2
they,shred,2
they,shelve,2
they,shed,2
hans,put,2
it,invade,2
that,achieve,2
lot,say,2
blocks,represent,2
patent,have,2
lot,realize,2
blindness,cause,2
they,seal,2
lot,like,2
he,accept,2
's,reproduce,2
they,slap,2
that,accept,2
they,spell,2
hair,have,2
party,say,2
's,read,2
they,sponsor,2
half,get,2
half,give,2
primates,have,2
it,spin,2
they,spear,2
they,slow,2
it,land,2
youtube,change,2
world,end,2
they,span,2
lot,understand,2
lot,try,2
sony,get,2
hand,have,2
you,compute,2
it,impose,2
they,stimulate,2
bit,have,2
he,catalog,2
he,catch,2
they,report,2
birds,do,2
you,zap,2
they,remove,2
he,check,2
lot,build,2
source,make,2
he,circle,2
he,climb,2
patients,have,2
space,go,2
it,guide,2
lorenzetti,warn,2
patients,need,2
he,control,2
they,redesign,2
they,recycle,2
you,zoom,2
it,heat,2
he,calculate,2
lot,go,2
patient,come,2
he,approach,2
sound,have,2
he,assault,2
lot,hear,2
they,rock,2
they,risk,2
that,agree,2
they,reward,2
lot,come,2
that,aim,2
they,reverse,2
they,reveal,2
lot,get,2
world,use,2
it,highlight,2
it,hide,2
birds,have,2
party,control,2
world,change,2
someone,say,2
they,unleash,2
it,not,2
they,wind,2
's,keep,2
body,prune,2
machine,produce,2
it,navigate,2
physics,tell,2
's,move,2
group,take,2
group,try,2
body,know,2
it,slam,2
body,hate,2
they,view,2
machine,know,2
they,value,2
body,give,2
growth,go,2
it,meet,2
it,shoot,2
something,cost,2
machine,see,2
thing,cut,2
's,hear,2
term,mean,2
someone,spend,2
thing,light,2
's,increase,2
tesla,go,2
someone,throw,2
